Disease,YEAR,CASRN,ChemicalName,variable,value
Alzheimer's Disease,2002,60168-88-9,Fenarimol,Delaware,5.13212659929895e-05
Alzheimer's Disease,2003,60168-88-9,Fenarimol,Delaware,5.13212659929895e-05
Alzheimer's Disease,2004,60168-88-9,Fenarimol,Delaware,0.000102642531985979
Alzheimer's Disease,2005,60168-88-9,Fenarimol,Delaware,5.13212659929895e-05
Alzheimer's Disease,2006,60168-88-9,Fenarimol,Delaware,0
Alzheimer's Disease,2007,60168-88-9,Fenarimol,Delaware,5.13212659929895e-05
Alzheimer's Disease,2008,60168-88-9,Fenarimol,Delaware,0
Alzheimer's Disease,2009,60168-88-9,Fenarimol,Delaware,0
Alzheimer's Disease,2010,60168-88-9,Fenarimol,Delaware,0
Alzheimer's Disease,2011,60168-88-9,Fenarimol,Delaware,0
Alzheimer's Disease,2012,60168-88-9,Fenarimol,Delaware,0
Alzheimer's Disease,2013,60168-88-9,Fenarimol,Delaware,0
Alzheimer's Disease,2014,60168-88-9,Fenarimol,Delaware,0
Alzheimer's Disease,2015,60168-88-9,Fenarimol,Delaware,0
Alzheimer's Disease,2016,60168-88-9,Fenarimol,Delaware,0
Alzheimer's Disease,2017,60168-88-9,Fenarimol,Delaware,0
Alzheimer's Disease,2018,60168-88-9,Fenarimol,Delaware,0
Alzheimer's Disease,1992,732-11-6,Phosmet,Delaware,0.00251474203365649
Alzheimer's Disease,1993,732-11-6,Phosmet,Delaware,0.00138567418181072
Alzheimer's Disease,1994,732-11-6,Phosmet,Delaware,0.00112906785184577
Alzheimer's Disease,1995,732-11-6,Phosmet,Delaware,0.00318191849156535
Alzheimer's Disease,1996,732-11-6,Phosmet,Delaware,0.00225813570369154
Alzheimer's Disease,1997,732-11-6,Phosmet,Delaware,0.0019502081077336
Alzheimer's Disease,1998,732-11-6,Phosmet,Delaware,0.00153963797978969
Alzheimer's Disease,1999,732-11-6,Phosmet,Delaware,0.00297663342759339
Alzheimer's Disease,2000,732-11-6,Phosmet,Delaware,0.00841668762285028
Alzheimer's Disease,2001,732-11-6,Phosmet,Delaware,0.0124197463703035
Alzheimer's Disease,2002,732-11-6,Phosmet,Delaware,0.0108801083905138
Alzheimer's Disease,2003,732-11-6,Phosmet,Delaware,0.0212983253870906
Alzheimer's Disease,2004,732-11-6,Phosmet,Delaware,0.00749290483497647
Alzheimer's Disease,2005,732-11-6,Phosmet,Delaware,0.0188862258854201
Alzheimer's Disease,2006,732-11-6,Phosmet,Delaware,0.014780524605981
Alzheimer's Disease,2007,732-11-6,Phosmet,Delaware,0.00728761977100451
Alzheimer's Disease,2008,732-11-6,Phosmet,Delaware,0.000769818989894843
Alzheimer's Disease,2009,732-11-6,Phosmet,Delaware,0.000975104053866801
Alzheimer's Disease,2010,732-11-6,Phosmet,Delaware,0.00133435291581773
Alzheimer's Disease,2011,732-11-6,Phosmet,Delaware,0.0014883167137967
Alzheimer's Disease,2012,732-11-6,Phosmet,Delaware,0.000410570127943916
Alzheimer's Disease,2013,732-11-6,Phosmet,Delaware,0.000153963797978969
Alzheimer's Disease,2014,732-11-6,Phosmet,Delaware,5.13212659929895e-05
Alzheimer's Disease,2015,732-11-6,Phosmet,Delaware,0.000564533925922885
Alzheimer's Disease,2016,732-11-6,Phosmet,Delaware,0.000564533925922885
Alzheimer's Disease,2017,732-11-6,Phosmet,Delaware,0.000256606329964948
Alzheimer's Disease,2018,732-11-6,Phosmet,Delaware,0
Alzheimer's Disease,1992,8018-01-7,Mancozeb,Delaware,2.83975961119009
Alzheimer's Disease,1993,8018-01-7,Mancozeb,Delaware,5.80851522445356
Alzheimer's Disease,1994,8018-01-7,Mancozeb,Delaware,19.6115493376991
Alzheimer's Disease,1995,8018-01-7,Mancozeb,Delaware,3.88448096237638
Alzheimer's Disease,1996,8018-01-7,Mancozeb,Delaware,32.64245500408
Alzheimer's Disease,1997,8018-01-7,Mancozeb,Delaware,24.2309764897281
Alzheimer's Disease,1998,8018-01-7,Mancozeb,Delaware,2.56190627710404
Alzheimer's Disease,1999,8018-01-7,Mancozeb,Delaware,15.45378263391
Alzheimer's Disease,2000,8018-01-7,Mancozeb,Delaware,9.0797583794797
Alzheimer's Disease,2001,8018-01-7,Mancozeb,Delaware,5.15388681607998
Alzheimer's Disease,2002,8018-01-7,Mancozeb,Delaware,3.90660042801936
Alzheimer's Disease,2003,8018-01-7,Mancozeb,Delaware,3.97845020040954
Alzheimer's Disease,2004,8018-01-7,Mancozeb,Delaware,4.4612293496056
Alzheimer's Disease,2005,8018-01-7,Mancozeb,Delaware,3.62512894468081
Alzheimer's Disease,2006,8018-01-7,Mancozeb,Delaware,0.968124361691754
Alzheimer's Disease,2007,8018-01-7,Mancozeb,Delaware,2.39744728022951
Alzheimer's Disease,2008,8018-01-7,Mancozeb,Delaware,2.10442851204254
Alzheimer's Disease,2009,8018-01-7,Mancozeb,Delaware,3.55022555696404
Alzheimer's Disease,2010,8018-01-7,Mancozeb,Delaware,2.00897095729557
Alzheimer's Disease,2011,8018-01-7,Mancozeb,Delaware,2.28749146783953
Alzheimer's Disease,2012,8018-01-7,Mancozeb,Delaware,1.1976587238454
Alzheimer's Disease,2013,8018-01-7,Mancozeb,Delaware,2.7957516256011
Alzheimer's Disease,2014,8018-01-7,Mancozeb,Delaware,1.96347465499279
Alzheimer's Disease,2015,8018-01-7,Mancozeb,Delaware,0.874283426823573
Alzheimer's Disease,2016,8018-01-7,Mancozeb,Delaware,0.320347342328241
Alzheimer's Disease,2017,8018-01-7,Mancozeb,Delaware,0.370590861735377
Alzheimer's Disease,2018,8018-01-7,Mancozeb,Delaware,0.309107985075776
Alzheimer's Disease,1992,133-06-2,Captan,Florida,0.0412374170237482
Alzheimer's Disease,1993,133-06-2,Captan,Florida,0.0796434080899376
Alzheimer's Disease,1994,133-06-2,Captan,Florida,0.732939493601611
Alzheimer's Disease,1995,133-06-2,Captan,Florida,3.09901062260056
Alzheimer's Disease,1996,133-06-2,Captan,Florida,0.631355796352065
Alzheimer's Disease,1997,133-06-2,Captan,Florida,3.25795539357753
Alzheimer's Disease,1998,133-06-2,Captan,Florida,0.703056672509706
Alzheimer's Disease,1999,133-06-2,Captan,Florida,0.88663895013186
Alzheimer's Disease,2000,133-06-2,Captan,Florida,0.474734509546323
Alzheimer's Disease,2001,133-06-2,Captan,Florida,0.70462243801619
Alzheimer's Disease,2002,133-06-2,Captan,Florida,1.19218504067635
Alzheimer's Disease,2003,133-06-2,Captan,Florida,1.32757715682335
Alzheimer's Disease,2004,133-06-2,Captan,Florida,0.433504548548796
Alzheimer's Disease,2005,133-06-2,Captan,Florida,0.523152079821234
Alzheimer's Disease,2006,133-06-2,Captan,Florida,0.465331528477919
Alzheimer's Disease,2007,133-06-2,Captan,Florida,1.03361307101045
Alzheimer's Disease,2008,133-06-2,Captan,Florida,0.996375812054456
Alzheimer's Disease,2009,133-06-2,Captan,Florida,1.67907100895692
Alzheimer's Disease,2010,133-06-2,Captan,Florida,1.14863439151743
Alzheimer's Disease,2011,133-06-2,Captan,Florida,0.784530535036986
Alzheimer's Disease,2012,133-06-2,Captan,Florida,0.977984591376211
Alzheimer's Disease,2013,133-06-2,Captan,Florida,1.14728951078775
Alzheimer's Disease,2014,133-06-2,Captan,Florida,1.56288561635614
Alzheimer's Disease,2015,133-06-2,Captan,Florida,0.792156185854875
Alzheimer's Disease,2016,133-06-2,Captan,Florida,1.12487389995653
Alzheimer's Disease,2017,133-06-2,Captan,Florida,1.06268132123767
Alzheimer's Disease,2018,133-06-2,Captan,Florida,1.18010255018465
Alzheimer's Disease,1992,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,1993,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,1994,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,1995,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,1996,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,1997,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,1998,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,1999,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2000,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2001,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2002,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2003,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2004,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2005,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2006,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2007,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2008,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2009,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2010,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2011,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2012,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2013,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2014,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2015,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2016,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2017,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,2018,60168-88-9,Fenarimol,Florida,0
Alzheimer's Disease,1992,732-11-6,Phosmet,Florida,0
Alzheimer's Disease,1993,732-11-6,Phosmet,Florida,0
Alzheimer's Disease,1994,732-11-6,Phosmet,Florida,0
Alzheimer's Disease,1995,732-11-6,Phosmet,Florida,0.00162354970969962
Alzheimer's Disease,1996,732-11-6,Phosmet,Florida,0.00437668739193422
Alzheimer's Disease,1997,732-11-6,Phosmet,Florida,0.00791270782741089
Alzheimer's Disease,1998,732-11-6,Phosmet,Florida,0
Alzheimer's Disease,1999,732-11-6,Phosmet,Florida,0.00284447400344618
Alzheimer's Disease,2000,732-11-6,Phosmet,Florida,0.0115139684923244
Alzheimer's Disease,2001,732-11-6,Phosmet,Florida,0.0609092102055104
Alzheimer's Disease,2002,732-11-6,Phosmet,Florida,0.0194863245295061
Alzheimer's Disease,2003,732-11-6,Phosmet,Florida,0.021337283038957
Alzheimer's Disease,2004,732-11-6,Phosmet,Florida,0.00849986989234244
Alzheimer's Disease,2005,732-11-6,Phosmet,Florida,0.00918582430470691
Alzheimer's Disease,2006,732-11-6,Phosmet,Florida,0.00377834128767064
Alzheimer's Disease,2007,732-11-6,Phosmet,Florida,0.0532043391090198
Alzheimer's Disease,2008,732-11-6,Phosmet,Florida,0.327487311707378
Alzheimer's Disease,2009,732-11-6,Phosmet,Florida,0.616035526473739
Alzheimer's Disease,2010,732-11-6,Phosmet,Florida,0.705189096009013
Alzheimer's Disease,2011,732-11-6,Phosmet,Florida,1.16140470042805
Alzheimer's Disease,2012,732-11-6,Phosmet,Florida,0.946209803630638
Alzheimer's Disease,2013,732-11-6,Phosmet,Florida,1.20130282874179
Alzheimer's Disease,2014,732-11-6,Phosmet,Florida,0.51793192946301
Alzheimer's Disease,2015,732-11-6,Phosmet,Florida,1.11195540252476
Alzheimer's Disease,2016,732-11-6,Phosmet,Florida,0.980282911458943
Alzheimer's Disease,2017,732-11-6,Phosmet,Florida,0.303566515582722
Alzheimer's Disease,2018,732-11-6,Phosmet,Florida,0.286911617010775
Alzheimer's Disease,1992,8018-01-7,Mancozeb,Florida,8.84603827774741
Alzheimer's Disease,1993,8018-01-7,Mancozeb,Florida,12.5833192290171
Alzheimer's Disease,1994,8018-01-7,Mancozeb,Florida,13.9015222968736
Alzheimer's Disease,1995,8018-01-7,Mancozeb,Florida,14.3261644262551
Alzheimer's Disease,1996,8018-01-7,Mancozeb,Florida,13.5410532531761
Alzheimer's Disease,1997,8018-01-7,Mancozeb,Florida,16.8064451009061
Alzheimer's Disease,1998,8018-01-7,Mancozeb,Florida,7.91540038488007
Alzheimer's Disease,1999,8018-01-7,Mancozeb,Florida,7.90794901867511
Alzheimer's Disease,2000,8018-01-7,Mancozeb,Florida,8.56616142147649
Alzheimer's Disease,2001,8018-01-7,Mancozeb,Florida,5.16036327996558
Alzheimer's Disease,2002,8018-01-7,Mancozeb,Florida,9.35918809839271
Alzheimer's Disease,2003,8018-01-7,Mancozeb,Florida,7.45420695095501
Alzheimer's Disease,2004,8018-01-7,Mancozeb,Florida,9.88190493268327
Alzheimer's Disease,2005,8018-01-7,Mancozeb,Florida,11.4241783645505
Alzheimer's Disease,2006,8018-01-7,Mancozeb,Florida,9.35930180279258
Alzheimer's Disease,2007,8018-01-7,Mancozeb,Florida,6.58196372345002
Alzheimer's Disease,2008,8018-01-7,Mancozeb,Florida,7.77367344245476
Alzheimer's Disease,2009,8018-01-7,Mancozeb,Florida,6.4152917132979
Alzheimer's Disease,2010,8018-01-7,Mancozeb,Florida,7.89391304931341
Alzheimer's Disease,2011,8018-01-7,Mancozeb,Florida,6.01375487717315
Alzheimer's Disease,2012,8018-01-7,Mancozeb,Florida,4.2319183908106
Alzheimer's Disease,2013,8018-01-7,Mancozeb,Florida,7.49550215218197
Alzheimer's Disease,2014,8018-01-7,Mancozeb,Florida,7.12158523319095
Alzheimer's Disease,2015,8018-01-7,Mancozeb,Florida,7.01672461241712
Alzheimer's Disease,2016,8018-01-7,Mancozeb,Florida,4.70189222761459
Alzheimer's Disease,2017,8018-01-7,Mancozeb,Florida,6.89666861020417
Alzheimer's Disease,2018,8018-01-7,Mancozeb,Florida,6.1131558227464
Alzheimer's Disease,1992,133-06-2,Captan,Georgia,0.927517394123986
Alzheimer's Disease,1993,133-06-2,Captan,Georgia,0.645069601618814
Alzheimer's Disease,1994,133-06-2,Captan,Georgia,0.608754922566975
Alzheimer's Disease,1995,133-06-2,Captan,Georgia,0.885407128277214
Alzheimer's Disease,1996,133-06-2,Captan,Georgia,0.9012925804534
Alzheimer's Disease,1997,133-06-2,Captan,Georgia,1.98206556099461
Alzheimer's Disease,1998,133-06-2,Captan,Georgia,0.386559575080398
Alzheimer's Disease,1999,133-06-2,Captan,Georgia,1.73738091108704
Alzheimer's Disease,2000,133-06-2,Captan,Georgia,0.933261868867961
Alzheimer's Disease,2001,133-06-2,Captan,Georgia,0.276031930651169
Alzheimer's Disease,2002,133-06-2,Captan,Georgia,0.484697311835316
Alzheimer's Disease,2003,133-06-2,Captan,Georgia,0.713166447000355
Alzheimer's Disease,2004,133-06-2,Captan,Georgia,0.812848807261307
Alzheimer's Disease,2005,133-06-2,Captan,Georgia,1.22077321964165
Alzheimer's Disease,2006,133-06-2,Captan,Georgia,2.18441037397908
Alzheimer's Disease,2007,133-06-2,Captan,Georgia,0.229577140473069
Alzheimer's Disease,2008,133-06-2,Captan,Georgia,0.169999547788295
Alzheimer's Disease,2009,133-06-2,Captan,Georgia,1.00258193824867
Alzheimer's Disease,2010,133-06-2,Captan,Georgia,0.483347607167677
Alzheimer's Disease,2011,133-06-2,Captan,Georgia,0.202299765075153
Alzheimer's Disease,2012,133-06-2,Captan,Georgia,0.228314066400272
Alzheimer's Disease,2013,133-06-2,Captan,Georgia,0.625621899382722
Alzheimer's Disease,2014,133-06-2,Captan,Georgia,0.66698281058411
Alzheimer's Disease,2015,133-06-2,Captan,Georgia,1.38419923789333
Alzheimer's Disease,2016,133-06-2,Captan,Georgia,1.11362936624695
Alzheimer's Disease,2017,133-06-2,Captan,Georgia,0.889185954824224
Alzheimer's Disease,2018,133-06-2,Captan,Georgia,0.200049102221157
Alzheimer's Disease,1992,60168-88-9,Fenarimol,Georgia,0.000921749529119402
Alzheimer's Disease,1993,60168-88-9,Fenarimol,Georgia,0.000330928872296627
Alzheimer's Disease,1994,60168-88-9,Fenarimol,Georgia,0.00015940029450937
Alzheimer's Disease,1995,60168-88-9,Fenarimol,Georgia,0.00209039625353864
Alzheimer's Disease,1996,60168-88-9,Fenarimol,Georgia,0.000215710181156702
Alzheimer's Disease,1997,60168-88-9,Fenarimol,Georgia,0.000382907229201857
Alzheimer's Disease,1998,60168-88-9,Fenarimol,Georgia,0.000843781993761558
Alzheimer's Disease,1999,60168-88-9,Fenarimol,Georgia,0.000307538611689274
Alzheimer's Disease,2000,60168-88-9,Fenarimol,Georgia,0.000349987603161878
Alzheimer's Disease,2001,60168-88-9,Fenarimol,Georgia,0.000175860107529359
Alzheimer's Disease,2002,60168-88-9,Fenarimol,Georgia,0.000192319920549349
Alzheimer's Disease,2003,60168-88-9,Fenarimol,Georgia,0.000343923461522935
Alzheimer's Disease,2004,60168-88-9,Fenarimol,Georgia,0.000660125132696414
Alzheimer's Disease,2005,60168-88-9,Fenarimol,Georgia,0.000223506934692486
Alzheimer's Disease,2006,60168-88-9,Fenarimol,Georgia,0.000427088832571302
Alzheimer's Disease,2007,60168-88-9,Fenarimol,Georgia,8.6630594842049e-05
Alzheimer's Disease,2008,60168-88-9,Fenarimol,Georgia,0.000157667682612529
Alzheimer's Disease,2009,60168-88-9,Fenarimol,Georgia,8.4897982945208e-05
Alzheimer's Disease,2010,60168-88-9,Fenarimol,Georgia,1.38608951747278e-05
Alzheimer's Disease,2011,60168-88-9,Fenarimol,Georgia,1.73261189684098e-06
Alzheimer's Disease,2012,60168-88-9,Fenarimol,Georgia,0.000349987603161878
Alzheimer's Disease,2013,60168-88-9,Fenarimol,Georgia,1.90587308652508e-05
Alzheimer's Disease,2014,60168-88-9,Fenarimol,Georgia,0
Alzheimer's Disease,2015,60168-88-9,Fenarimol,Georgia,0
Alzheimer's Disease,2016,60168-88-9,Fenarimol,Georgia,0
Alzheimer's Disease,2017,60168-88-9,Fenarimol,Georgia,0
Alzheimer's Disease,2018,60168-88-9,Fenarimol,Georgia,0
Alzheimer's Disease,1992,732-11-6,Phosmet,Georgia,0.122577960171757
Alzheimer's Disease,1993,732-11-6,Phosmet,Georgia,1.14439015786347
Alzheimer's Disease,1994,732-11-6,Phosmet,Georgia,0.930686341283307
Alzheimer's Disease,1995,732-11-6,Phosmet,Georgia,0.484977994962604
Alzheimer's Disease,1996,732-11-6,Phosmet,Georgia,0.209246672475537
Alzheimer's Disease,1997,732-11-6,Phosmet,Georgia,0.404924394880964
Alzheimer's Disease,1998,732-11-6,Phosmet,Georgia,0.0834850379433342
Alzheimer's Disease,1999,732-11-6,Phosmet,Georgia,0.382970469536091
Alzheimer's Disease,2000,732-11-6,Phosmet,Georgia,1.25204599807368
Alzheimer's Disease,2001,732-11-6,Phosmet,Georgia,1.11303248144849
Alzheimer's Disease,2002,732-11-6,Phosmet,Georgia,1.45616673825241
Alzheimer's Disease,2003,732-11-6,Phosmet,Georgia,0.82824219765879
Alzheimer's Disease,2004,732-11-6,Phosmet,Georgia,0.930604908524156
Alzheimer's Disease,2005,732-11-6,Phosmet,Georgia,1.13874357569166
Alzheimer's Disease,2006,732-11-6,Phosmet,Georgia,0.519841611550838
Alzheimer's Disease,2007,732-11-6,Phosmet,Georgia,0.340870599360701
Alzheimer's Disease,2008,732-11-6,Phosmet,Georgia,0.483756503575332
Alzheimer's Disease,2009,732-11-6,Phosmet,Georgia,0.736051651239779
Alzheimer's Disease,2010,732-11-6,Phosmet,Georgia,0.701350900169848
Alzheimer's Disease,2011,732-11-6,Phosmet,Georgia,0.604231072904323
Alzheimer's Disease,2012,732-11-6,Phosmet,Georgia,0.642345069411032
Alzheimer's Disease,2013,732-11-6,Phosmet,Georgia,1.18525640836831
Alzheimer's Disease,2014,732-11-6,Phosmet,Georgia,0.118333061024497
Alzheimer's Disease,2015,732-11-6,Phosmet,Georgia,0.810177986022327
Alzheimer's Disease,2016,732-11-6,Phosmet,Georgia,0.543844350463725
Alzheimer's Disease,2017,732-11-6,Phosmet,Georgia,0.551756322690649
Alzheimer's Disease,2018,732-11-6,Phosmet,Georgia,0.215070847366768
Alzheimer's Disease,1992,8018-01-7,Mancozeb,Georgia,0.383564755416708
Alzheimer's Disease,1993,8018-01-7,Mancozeb,Georgia,0.361006148519838
Alzheimer's Disease,1994,8018-01-7,Mancozeb,Georgia,1.07168543114228
Alzheimer's Disease,1995,8018-01-7,Mancozeb,Georgia,1.34552387513205
Alzheimer's Disease,1996,8018-01-7,Mancozeb,Georgia,1.12478652055666
Alzheimer's Disease,1997,8018-01-7,Mancozeb,Georgia,2.25746335569154
Alzheimer's Disease,1998,8018-01-7,Mancozeb,Georgia,1.11855171664588
Alzheimer's Disease,1999,8018-01-7,Mancozeb,Georgia,1.6170683409704
Alzheimer's Disease,2000,8018-01-7,Mancozeb,Georgia,1.15032781883394
Alzheimer's Disease,2001,8018-01-7,Mancozeb,Georgia,0.775137643020615
Alzheimer's Disease,2002,8018-01-7,Mancozeb,Georgia,1.18232136381506
Alzheimer's Disease,2003,8018-01-7,Mancozeb,Georgia,1.32954053038369
Alzheimer's Disease,2004,8018-01-7,Mancozeb,Georgia,0.96001166394329
Alzheimer's Disease,2005,8018-01-7,Mancozeb,Georgia,1.59247997923638
Alzheimer's Disease,2006,8018-01-7,Mancozeb,Georgia,2.40888670502785
Alzheimer's Disease,2007,8018-01-7,Mancozeb,Georgia,0.899980126941543
Alzheimer's Disease,2008,8018-01-7,Mancozeb,Georgia,0.608636238652042
Alzheimer's Disease,2009,8018-01-7,Mancozeb,Georgia,0.632875479088847
Alzheimer's Disease,2010,8018-01-7,Mancozeb,Georgia,0.557185462069401
Alzheimer's Disease,2011,8018-01-7,Mancozeb,Georgia,2.25087423264785
Alzheimer's Disease,2012,8018-01-7,Mancozeb,Georgia,2.38346495697145
Alzheimer's Disease,2013,8018-01-7,Mancozeb,Georgia,1.97167508744925
Alzheimer's Disease,2014,8018-01-7,Mancozeb,Georgia,2.67508866208229
Alzheimer's Disease,2015,8018-01-7,Mancozeb,Georgia,1.88835811285991
Alzheimer's Disease,2016,8018-01-7,Mancozeb,Georgia,1.19514788968737
Alzheimer's Disease,2017,8018-01-7,Mancozeb,Georgia,2.59593861910485
