Disease,PathwayID,PathwayName,GeneID,GeneSymbol,SNPs,TotalSNPs,FoldHit
Alzheimer's Disease,R-HSA-140877,Formation of Fibrin Clot (Clotting Cascade),2,A2M,2,5,1.14999630035644
Alzheimer's Disease,R-HSA-140877,Formation of Fibrin Clot (Clotting Cascade),2162,F13A1,2,5,1
Alzheimer's Disease,R-HSA-140877,Formation of Fibrin Clot (Clotting Cascade),2147,F2,1,5,1.31953553635758
Alzheimer's Disease,R-HSA-1428517,The citric acid (TCA) cycle and respiratory electron transport,5467,PPARD,3,14,0.858387019062161
Alzheimer's Disease,R-HSA-1428517,The citric acid (TCA) cycle and respiratory electron transport,54205,CYCS,1,14,1.04833321084397
Alzheimer's Disease,R-HSA-1428517,The citric acid (TCA) cycle and respiratory electron transport,6256,RXRA,3,14,0.817431777697954
Alzheimer's Disease,R-HSA-1428517,The citric acid (TCA) cycle and respiratory electron transport,55967,NDUFA12,3,14,0.801191704198397
Alzheimer's Disease,R-HSA-1428517,The citric acid (TCA) cycle and respiratory electron transport,137682,NDUFAF6,2,14,1.140624887835
Alzheimer's Disease,R-HSA-1428517,The citric acid (TCA) cycle and respiratory electron transport,8801,SUCLG2,1,14,1
Alzheimer's Disease,R-HSA-1428517,The citric acid (TCA) cycle and respiratory electron transport,2739,GLO1,1,14,0.973568897059174
Alzheimer's Disease,R-HSA-1433557,Signaling by SCF-KIT,9846,GAB2,10,14,1.23534899857488
Alzheimer's Disease,R-HSA-1433557,Signaling by SCF-KIT,4318,MMP9,3,14,0.93108425321372
Alzheimer's Disease,R-HSA-1433557,Signaling by SCF-KIT,2534,FYN,1,14,1.23749757585843
Alzheimer's Disease,R-HSA-1433559,Regulation of KIT signaling,2534,FYN,1,1,1.23749757585843
Alzheimer's Disease,R-HSA-1442490,Collagen degradation,6868,ADAM17,1,21,1.08337316258491
Alzheimer's Disease,R-HSA-1442490,Collagen degradation,1509,CTSD,3,21,1.23778854827064
Alzheimer's Disease,R-HSA-1442490,Collagen degradation,4314,MMP3,3,21,0.891094908107439
Alzheimer's Disease,R-HSA-1442490,Collagen degradation,4318,MMP9,3,21,0.93108425321372
Alzheimer's Disease,R-HSA-1442490,Collagen degradation,1303,COL12A1,1,21,1.1641689313793
Alzheimer's Disease,R-HSA-1442490,Collagen degradation,1286,COL4A4,1,21,1.28223139368848
Alzheimer's Disease,R-HSA-1442490,Collagen degradation,80781,COL18A1,1,21,2.58358974358974
Alzheimer's Disease,R-HSA-1442490,Collagen degradation,102,ADAM10,8,21,1.35662191333143
Alzheimer's Disease,R-HSA-1474165,Reproduction,675,BRCA2,2,5,1.12142997293398
Alzheimer's Disease,R-HSA-1474165,Reproduction,7329,UBE2I,1,5,1.14871590641754
Alzheimer's Disease,R-HSA-1474165,Reproduction,10734,STAG3,1,5,1
Alzheimer's Disease,R-HSA-1474165,Reproduction,79923,NANOG,1,5,1.05288995414992
Alzheimer's Disease,R-HSA-1474228,Degradation of the extracellular matrix,6868,ADAM17,1,91,1.08337316258491
Alzheimer's Disease,R-HSA-1474228,Degradation of the extracellular matrix,836,CASP3,2,91,0.919572841524733
Alzheimer's Disease,R-HSA-1474228,Degradation of the extracellular matrix,960,CD44,1,91,1.09026357250831
Alzheimer's Disease,R-HSA-1474228,Degradation of the extracellular matrix,1509,CTSD,3,91,1.23778854827064
Alzheimer's Disease,R-HSA-1474228,Degradation of the extracellular matrix,23385,NCSTN,1,91,1.1641689313793
Alzheimer's Disease,R-HSA-1474228,Degradation of the extracellular matrix,4314,MMP3,3,91,0.891094908107439
Alzheimer's Disease,R-HSA-1474228,Degradation of the extracellular matrix,4318,MMP9,3,91,0.93108425321372
Alzheimer's Disease,R-HSA-1474228,Degradation of the extracellular matrix,5663,PSEN1,62,91,1.1105703679269
Alzheimer's Disease,R-HSA-1474228,Degradation of the extracellular matrix,2,A2M,2,91,1.14999630035644
Alzheimer's Disease,R-HSA-1474228,Degradation of the extracellular matrix,1303,COL12A1,1,91,1.1641689313793
Alzheimer's Disease,R-HSA-1474228,Degradation of the extracellular matrix,5340,PLG,1,91,1.17506878247387
Alzheimer's Disease,R-HSA-1474228,Degradation of the extracellular matrix,1286,COL4A4,1,91,1.28223139368848
Alzheimer's Disease,R-HSA-1474228,Degradation of the extracellular matrix,3339,HSPG2,1,91,1.31953553635758
Alzheimer's Disease,R-HSA-1474228,Degradation of the extracellular matrix,80781,COL18A1,1,91,2.58358974358974
Alzheimer's Disease,R-HSA-1474228,Degradation of the extracellular matrix,102,ADAM10,8,91,1.35662191333143
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,6868,ADAM17,1,167,1.08337316258491
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,351,APP,61,167,0.951979405216758
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,836,CASP3,2,167,0.919572841524733
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,960,CD44,1,167,1.09026357250831
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,1509,CTSD,3,167,1.23778854827064
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,23385,NCSTN,1,167,1.1641689313793
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,3383,ICAM1,1,167,1.00331084731094
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,5054,SERPINE1,2,167,0.953061018971895
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,4314,MMP3,3,167,0.891094908107439
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,8038,ADAM12,1,167,1.11651866386877
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,4318,MMP9,3,167,0.93108425321372
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,7042,TGFB2,1,167,1.12646488406409
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,58494,JAM2,1,167,0.934658179154237
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,7276,TTR,2,167,1.12953461243866
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,4016,LOXL1,2,167,1.08724469354413
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,5663,PSEN1,62,167,1.1105703679269
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,2,A2M,2,167,1.14999630035644
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,1303,COL12A1,1,167,1.1641689313793
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,5340,PLG,1,167,1.17506878247387
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,1286,COL4A4,1,167,1.28223139368848
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,667,DST,1,167,1.31953553635758
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,3339,HSPG2,1,167,1.31953553635758
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,284217,LAMA1,1,167,1.28223139368848
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,4053,LTBP2,1,167,0.803975842575564
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,9644,SH3PXD2A,1,167,1.31953553635758
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,80781,COL18A1,1,167,2.58358974358974
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,23127,COLGALT2,1,167,1.34008478455957
Alzheimer's Disease,R-HSA-1474244,Extracellular matrix organization,102,ADAM10,8,167,1.35662191333143
Alzheimer's Disease,R-HSA-1489509,DAG and IP3 signaling,815,CAMK2A,6,6,0.671441174421641
Alzheimer's Disease,R-HSA-1500931,Cell-Cell communication,2185,PTK2B,2,12,0.914537262705425
Alzheimer's Disease,R-HSA-1500931,Cell-Cell communication,29780,PARVB,1,12,1
Alzheimer's Disease,R-HSA-1500931,Cell-Cell communication,5817,PVR,4,12,1.03570845508017
Alzheimer's Disease,R-HSA-1500931,Cell-Cell communication,27327,TNRC6A,1,12,1
Alzheimer's Disease,R-HSA-1500931,Cell-Cell communication,10979,FERMT2,2,12,0.982674105614234
Alzheimer's Disease,R-HSA-1500931,Cell-Cell communication,2534,FYN,1,12,1.23749757585843
Alzheimer's Disease,R-HSA-1500931,Cell-Cell communication,667,DST,1,12,1.31953553635758
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,7157,TP53,6,105,0.840800205218896
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,6868,ADAM17,1,105,1.08337316258491
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,207,AKT1,1,105,1.04011028406985
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,1956,EGFR,2,105,1.03587577510901
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,23385,NCSTN,1,105,1.1641689313793
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,5664,PSEN2,12,105,1
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,2324,FLT4,1,105,0.946285431698916
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,4854,NOTCH3,1,105,0.914537262705425
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,4855,NOTCH4,1,105,0.868880166766249
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,5663,PSEN1,62,105,1.1105703679269
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,27327,TNRC6A,1,105,1
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,6400,SEL1L,1,105,1.27111624902754
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,7534,YWHAZ,2,105,1.05429055281819
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,51107,APH1A,1,105,2.58358974358974
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,83464,APH1B,2,105,2.58358974358974
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,23286,WWC1,2,105,1.34008478455957
Alzheimer's Disease,R-HSA-157118,Signaling by NOTCH,102,ADAM10,8,105,1.35662191333143
Alzheimer's Disease,R-HSA-1592230,Mitochondrial biogenesis,5465,PPARA,1,9,0.834573703373223
Alzheimer's Disease,R-HSA-1592230,Mitochondrial biogenesis,54205,CYCS,1,9,1.04833321084397
Alzheimer's Disease,R-HSA-1592230,Mitochondrial biogenesis,6256,RXRA,3,9,0.817431777697954
Alzheimer's Disease,R-HSA-1592230,Mitochondrial biogenesis,6648,SOD2,2,9,1.11195112594227
Alzheimer's Disease,R-HSA-1592230,Mitochondrial biogenesis,7019,TFAM,2,9,1.2358163984794
Alzheimer's Disease,R-HSA-1592389,Activation of Matrix Metalloproteinases,4314,MMP3,3,8,0.891094908107439
Alzheimer's Disease,R-HSA-1592389,Activation of Matrix Metalloproteinases,4318,MMP9,3,8,0.93108425321372
Alzheimer's Disease,R-HSA-1592389,Activation of Matrix Metalloproteinases,5340,PLG,1,8,1.17506878247387
Alzheimer's Disease,R-HSA-1592389,Activation of Matrix Metalloproteinases,80781,COL18A1,1,8,2.58358974358974
Alzheimer's Disease,R-HSA-1632852,Macroautophagy,8878,SQSTM1,1,33,0.938350844695994
Alzheimer's Disease,R-HSA-1632852,Macroautophagy,10452,TOMM40,29,33,0.92084385767251
Alzheimer's Disease,R-HSA-1632852,Macroautophagy,7415,VCP,3,33,1.0046551070449
Alzheimer's Disease,R-HSA-163685,Integration of energy metabolism,948,CD36,3,6,1.00758517078525
Alzheimer's Disease,R-HSA-163685,Integration of energy metabolism,6616,SNAP25,2,6,1.09119444971886
Alzheimer's Disease,R-HSA-163685,Integration of energy metabolism,6804,STX1A,1,6,1.33136330302609
Alzheimer's Disease,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,7157,TP53,6,80,0.840800205218896
Alzheimer's Disease,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,351,APP,61,80,0.951979405216758
Alzheimer's Disease,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,5606,MAP2K3,1,80,0.902915300176557
Alzheimer's Disease,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,5594,MAPK1,1,80,1.09148122593836
Alzheimer's Disease,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,29110,TBK1,1,80,1.140624887835
Alzheimer's Disease,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,948,CD36,3,80,1.00758517078525
Alzheimer's Disease,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,5336,PLCG2,1,80,0.925541851528177
Alzheimer's Disease,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,7097,TLR2,1,80,0.952168088249839
Alzheimer's Disease,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,7099,TLR4,1,80,1.08873520959667
Alzheimer's Disease,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,7186,TRAF2,1,80,1.11389311953514
Alzheimer's Disease,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,6285,S100B,1,80,1
Alzheimer's Disease,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,5598,MAPK7,1,80,1.58418301171765
Alzheimer's Disease,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,177,AGER,1,80,1.35662191333143
Alzheimer's Disease,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,7157,TP53,6,78,0.840800205218896
Alzheimer's Disease,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,351,APP,61,78,0.951979405216758
Alzheimer's Disease,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,5606,MAP2K3,1,78,0.902915300176557
Alzheimer's Disease,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,5594,MAPK1,1,78,1.09148122593836
Alzheimer's Disease,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,948,CD36,3,78,1.00758517078525
Alzheimer's Disease,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,7097,TLR2,1,78,0.952168088249839
Alzheimer's Disease,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,7099,TLR4,1,78,1.08873520959667
Alzheimer's Disease,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,7186,TRAF2,1,78,1.11389311953514
Alzheimer's Disease,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,6285,S100B,1,78,1
Alzheimer's Disease,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,5598,MAPK7,1,78,1.58418301171765
Alzheimer's Disease,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane,177,AGER,1,78,1.35662191333143
Alzheimer's Disease,R-HSA-166166,MyD88-independent TLR4 cascade,7157,TP53,6,75,0.840800205218896
Alzheimer's Disease,R-HSA-166166,MyD88-independent TLR4 cascade,351,APP,61,75,0.951979405216758
Alzheimer's Disease,R-HSA-166166,MyD88-independent TLR4 cascade,5606,MAP2K3,1,75,0.902915300176557
Alzheimer's Disease,R-HSA-166166,MyD88-independent TLR4 cascade,5594,MAPK1,1,75,1.09148122593836
Alzheimer's Disease,R-HSA-166166,MyD88-independent TLR4 cascade,29110,TBK1,1,75,1.140624887835
Alzheimer's Disease,R-HSA-166166,MyD88-independent TLR4 cascade,7099,TLR4,1,75,1.08873520959667
Alzheimer's Disease,R-HSA-166166,MyD88-independent TLR4 cascade,7186,TRAF2,1,75,1.11389311953514
Alzheimer's Disease,R-HSA-166166,MyD88-independent TLR4 cascade,6285,S100B,1,75,1
Alzheimer's Disease,R-HSA-166166,MyD88-independent TLR4 cascade,5598,MAPK7,1,75,1.58418301171765
Alzheimer's Disease,R-HSA-166166,MyD88-independent TLR4 cascade,177,AGER,1,75,1.35662191333143
Alzheimer's Disease,R-HSA-166520,Signaling by NTRKs,5594,MAPK1,1,29,1.09148122593836
Alzheimer's Disease,R-HSA-166520,Signaling by NTRKs,6446,SGK1,1,29,1.14318303587555
Alzheimer's Disease,R-HSA-166520,Signaling by NTRKs,7166,TPH1,1,29,1.29578431857674
Alzheimer's Disease,R-HSA-166520,Signaling by NTRKs,627,BDNF,10,29,1.00119071819969
Alzheimer's Disease,R-HSA-166520,Signaling by NTRKs,4915,NTRK2,1,29,0.959950955720171
Alzheimer's Disease,R-HSA-166520,Signaling by NTRKs,1020,CDK5,1,29,1.16130448186071
Alzheimer's Disease,R-HSA-166520,Signaling by NTRKs,8851,CDK5R1,1,29,0.966157096799334
Alzheimer's Disease,R-HSA-166520,Signaling by NTRKs,4914,NTRK1,2,29,1.02593678762378
Alzheimer's Disease,R-HSA-166520,Signaling by NTRKs,161,AP2A2,2,29,1.12838035152786
Alzheimer's Disease,R-HSA-166520,Signaling by NTRKs,2534,FYN,1,29,1.23749757585843
Alzheimer's Disease,R-HSA-166520,Signaling by NTRKs,23237,ARC,1,29,1.31953553635758
Alzheimer's Disease,R-HSA-166520,Signaling by NTRKs,5598,MAPK7,1,29,1.58418301171765
Alzheimer's Disease,R-HSA-166520,Signaling by NTRKs,4803,NGF,1,29,1.28223139368848
Alzheimer's Disease,R-HSA-166520,Signaling by NTRKs,4908,NTF3,4,29,2.58358974358974
Alzheimer's Disease,R-HSA-166520,Signaling by NTRKs,5978,REST,1,29,1.34008478455957
Alzheimer's Disease,R-HSA-166658,Complement cascade,717,C2,1,27,1
Alzheimer's Disease,R-HSA-166658,Complement cascade,4153,MBL2,1,27,1.20957957586824
Alzheimer's Disease,R-HSA-166658,Complement cascade,629,CFB,1,27,0.938279502949586
Alzheimer's Disease,R-HSA-166658,Complement cascade,1378,CR1,13,27,0.844690353849777
Alzheimer's Disease,R-HSA-166658,Complement cascade,3075,CFH,2,27,1.28223139368848
Alzheimer's Disease,R-HSA-166658,Complement cascade,1191,CLU,8,27,1.44116542557945
Alzheimer's Disease,R-HSA-166658,Complement cascade,2147,F2,1,27,1.31953553635758
Alzheimer's Disease,R-HSA-166663,Initial triggering of complement,717,C2,1,3,1
Alzheimer's Disease,R-HSA-166663,Initial triggering of complement,4153,MBL2,1,3,1.20957957586824
Alzheimer's Disease,R-HSA-166663,Initial triggering of complement,629,CFB,1,3,0.938279502949586
Alzheimer's Disease,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,7157,TP53,6,74,0.840800205218896
Alzheimer's Disease,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,351,APP,61,74,0.951979405216758
Alzheimer's Disease,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,5606,MAP2K3,1,74,0.902915300176557
Alzheimer's Disease,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,5594,MAPK1,1,74,1.09148122593836
Alzheimer's Disease,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,7099,TLR4,1,74,1.08873520959667
Alzheimer's Disease,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,7186,TRAF2,1,74,1.11389311953514
Alzheimer's Disease,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,6285,S100B,1,74,1
Alzheimer's Disease,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,5598,MAPK7,1,74,1.58418301171765
Alzheimer's Disease,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,177,AGER,1,74,1.35662191333143
Alzheimer's Disease,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,7157,TP53,6,73,0.840800205218896
Alzheimer's Disease,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,351,APP,61,73,0.951979405216758
Alzheimer's Disease,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,5606,MAP2K3,1,73,0.902915300176557
Alzheimer's Disease,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,5594,MAPK1,1,73,1.09148122593836
Alzheimer's Disease,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,7186,TRAF2,1,73,1.11389311953514
Alzheimer's Disease,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,6285,S100B,1,73,1
Alzheimer's Disease,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,5598,MAPK7,1,73,1.58418301171765
Alzheimer's Disease,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,177,AGER,1,73,1.35662191333143
Alzheimer's Disease,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,7157,TP53,6,74,0.840800205218896
Alzheimer's Disease,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,351,APP,61,74,0.951979405216758
Alzheimer's Disease,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,5606,MAP2K3,1,74,0.902915300176557
Alzheimer's Disease,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,5594,MAPK1,1,74,1.09148122593836
Alzheimer's Disease,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,29110,TBK1,1,74,1.140624887835
Alzheimer's Disease,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,7186,TRAF2,1,74,1.11389311953514
Alzheimer's Disease,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,6285,S100B,1,74,1
Alzheimer's Disease,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,5598,MAPK7,1,74,1.58418301171765
Alzheimer's Disease,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,177,AGER,1,74,1.35662191333143
Alzheimer's Disease,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,7157,TP53,6,73,0.840800205218896
Alzheimer's Disease,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,351,APP,61,73,0.951979405216758
Alzheimer's Disease,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,5606,MAP2K3,1,73,0.902915300176557
Alzheimer's Disease,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,5594,MAPK1,1,73,1.09148122593836
Alzheimer's Disease,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,7186,TRAF2,1,73,1.11389311953514
Alzheimer's Disease,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,6285,S100B,1,73,1
Alzheimer's Disease,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,5598,MAPK7,1,73,1.58418301171765
Alzheimer's Disease,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,177,AGER,1,73,1.35662191333143
Alzheimer's Disease,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,7157,TP53,6,78,0.840800205218896
Alzheimer's Disease,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,351,APP,61,78,0.951979405216758
Alzheimer's Disease,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,5606,MAP2K3,1,78,0.902915300176557
